Transaction_ID,Date,Customer_ID,Age,Gender,Category,Price_USD,Quantity,Total_Spend_USD,Discount_Pct,Payment_Method,Rating,Is_Repeat_Customer
TXN-11331,2025-02-25 21:00:00,CUST-4737,32,Male,Home & Kitchen,217.68,2,435.36,20,UPI/NetBanking,3.9,1
TXN-11332,2025-02-25 22:00:00,CUST-1286,36,Female,Beauty,288.65,1,288.65,25,COD,4.0,1
TXN-11333,2025-02-25 23:00:00,CUST-3412,66,Male,Home & Kitchen,63.4,3,190.2,0,UPI/NetBanking,4.3,0
TXN-11334,2025-02-26 00:00:00,CUST-2192,31,Male,Fashion,62.18,2,124.36,15,Debit Card,3.4,0
TXN-11335,2025-02-26 01:00:00,CUST-4146,43,Female,Electronics,150.24,3,450.72,15,Credit Card,5.0,1
TXN-11336,2025-02-26 02:00:00,CUST-3690,32,Male,Home & Kitchen,76.31,5,381.55,5,Debit Card,5.0,1
TXN-11337,2025-02-26 03:00:00,CUST-9255,23,Female,Beauty,49.66,1,49.66,0,Credit Card,4.7,1
TXN-11338,2025-02-26 04:00:00,CUST-5575,58,Female,Beauty,47.96,4,191.84,5,Credit Card,4.5,1
TXN-11339,2025-02-26 05:00:00,CUST-7736,21,Female,Electronics,42.9,1,42.9,20,UPI/NetBanking,5.0,0
TXN-11340,2025-02-26 06:00:00,CUST-1953,46,Female,Home & Kitchen,137.36,4,549.44,10,UPI/NetBanking,3.9,1
TXN-11341,2025-02-26 07:00:00,CUST-8768,21,Non-Binary,Home & Kitchen,244.11,1,244.11,15,Credit Card,4.1,1
TXN-11342,2025-02-26 08:00:00,CUST-9741,30,Male,Fashion,22.94,2,45.88,25,Credit Card,4.5,1
TXN-11343,2025-02-26 09:00:00,CUST-2781,23,Male,Electronics,486.71,2,973.42,10,Credit Card,4.8,0
TXN-11344,2025-02-26 10:00:00,CUST-4585,33,Female,Sports,47.5,4,190.0,5,UPI/NetBanking,4.6,0
TXN-11345,2025-02-26 11:00:00,CUST-9932,34,Female,Home & Kitchen,30.7,5,153.5,5,Credit Card,4.5,1
TXN-11346,2025-02-26 12:00:00,CUST-2548,36,Non-Binary,Electronics,34.49,3,103.47,15,UPI/NetBanking,5.0,1
TXN-11347,2025-02-26 13:00:00,CUST-9186,28,Female,Electronics,167.62,1,167.62,20,Debit Card,3.5,1
TXN-11348,2025-02-26 14:00:00,CUST-2676,34,Female,Sports,31.0,5,155.0,5,Debit Card,3.9,1
TXN-11349,2025-02-26 15:00:00,CUST-4795,52,Male,Electronics,76.56,5,382.8,10,Credit Card,,0
TXN-11350,2025-02-26 16:00:00,CUST-8366,19,Female,Home & Kitchen,81.86,4,327.44,5,COD,3.5,1
TXN-11351,2025-02-26 17:00:00,CUST-2000,49,Male,Fashion,143.66,2,287.32,20,Credit Card,3.9,1
TXN-11352,2025-02-26 18:00:00,CUST-3800,58,Male,Home & Kitchen,22.66,4,90.64,10,PayPal,,0
TXN-11353,2025-02-26 19:00:00,CUST-8328,61,Male,Home & Kitchen,127.08,5,635.4,10,COD,4.5,1
TXN-11354,2025-02-26 20:00:00,CUST-6363,47,Female,Sports,84.31,5,421.55,15,Credit Card,3.8,1
TXN-11355,2025-02-26 21:00:00,CUST-1264,26,Female,Electronics,49.15,1,49.15,25,PayPal,3.8,1
TXN-11356,2025-02-26 22:00:00,CUST-8096,56,Female,Electronics,310.45,2,620.9,0,UPI/NetBanking,3.5,0
TXN-11357,2025-02-26 23:00:00,CUST-2376,46,Female,Fashion,293.93,1,293.93,10,UPI/NetBanking,3.6,0
TXN-11358,2025-02-27 00:00:00,CUST-9912,42,Male,Fashion,319.26,2,638.52,0,UPI/NetBanking,4.5,0
TXN-11359,2025-02-27 01:00:00,CUST-8559,52,Female,Fashion,180.33,5,901.65,20,UPI/NetBanking,2.4,0
TXN-11360,2025-02-27 02:00:00,CUST-3121,54,Male,Sports,18.31,5,91.55,5,UPI/NetBanking,4.6,0
TXN-11361,2025-02-27 03:00:00,CUST-1849,19,Female,Beauty,134.75,4,539.0,5,UPI/NetBanking,5.0,1
TXN-11362,2025-02-27 04:00:00,CUST-1501,28,Male,Fashion,143.08,3,429.24,20,Credit Card,3.4,0
TXN-11363,2025-02-27 05:00:00,CUST-3299,70,Female,Electronics,39.07,2,78.14,10,PayPal,4.1,1
TXN-11364,2025-02-27 06:00:00,CUST-4640,30,Female,Sports,87.25,1,87.25,5,Credit Card,3.9,1
TXN-11365,2025-02-27 07:00:00,CUST-6535,48,Male,Sports,56.89,5,284.45,0,COD,3.6,1
TXN-11366,2025-02-27 08:00:00,CUST-6625,68,Female,Electronics,182.39,5,911.95,0,PayPal,5.0,1
TXN-11367,2025-02-27 09:00:00,CUST-7328,53,Male,Home & Kitchen,134.9,3,404.7,15,Credit Card,4.4,1
TXN-11368,2025-02-27 10:00:00,CUST-2965,50,Female,Electronics,166.82,4,667.28,10,Credit Card,4.5,0
TXN-11369,2025-02-27 11:00:00,CUST-1617,41,Male,Fashion,48.44,4,193.76,0,Debit Card,3.7,0
TXN-11370,2025-02-27 12:00:00,CUST-3842,31,Female,Fashion,173.95,5,869.75,0,PayPal,4.1,1
TXN-11371,2025-02-27 13:00:00,CUST-3452,59,Female,Electronics,139.83,1,139.83,0,UPI/NetBanking,4.3,1
TXN-11372,2025-02-27 14:00:00,CUST-2999,51,Male,Electronics,127.08,2,254.16,15,Credit Card,4.3,1
TXN-11373,2025-02-27 15:00:00,CUST-6706,26,Female,Home & Kitchen,222.45,4,889.8,5,COD,5.0,1
TXN-11374,2025-02-27 16:00:00,CUST-7807,46,Female,Electronics,183.71,2,367.42,5,Credit Card,4.1,1
TXN-11375,2025-02-27 17:00:00,CUST-6562,45,Non-Binary,Beauty,47.45,5,237.25,0,UPI/NetBanking,3.2,1
TXN-11376,2025-02-27 18:00:00,CUST-2944,69,Female,Sports,17.19,1,17.19,20,Credit Card,3.8,1
TXN-11377,2025-02-27 19:00:00,CUST-4802,33,Male,Beauty,197.44,1,197.44,15,Debit Card,4.6,0
TXN-11378,2025-02-27 20:00:00,CUST-6569,51,Male,Home & Kitchen,83.93,2,167.86,10,Credit Card,3.2,0
TXN-11379,2025-02-27 21:00:00,CUST-9038,62,Non-Binary,Electronics,65.66,4,262.64,15,Credit Card,4.1,1
TXN-11380,2025-02-27 22:00:00,CUST-3125,50,Non-Binary,Home & Kitchen,228.88,3,686.64,0,COD,4.3,1
TXN-11381,2025-02-27 23:00:00,CUST-2734,30,Female,Electronics,94.29,1,94.29,10,UPI/NetBanking,3.8,1
TXN-11382,2025-02-28 00:00:00,CUST-2472,44,Male,Electronics,122.46,4,489.84,5,UPI/NetBanking,3.3,1
TXN-11383,2025-02-28 01:00:00,CUST-3899,40,Female,Fashion,131.76,3,395.28,10,Credit Card,4.8,0
TXN-11384,2025-02-28 02:00:00,CUST-1535,57,Male,Beauty,179.07,4,716.28,5,PayPal,4.4,1
TXN-11385,2025-02-28 03:00:00,CUST-8201,59,Male,Electronics,113.86,2,227.72,5,PayPal,4.3,1
TXN-11386,2025-02-28 04:00:00,CUST-4049,19,Male,Electronics,88.06,5,440.3,20,Credit Card,4.4,1
TXN-11387,2025-02-28 05:00:00,CUST-6356,55,Male,Fashion,83.47,2,166.94,0,Credit Card,4.5,1
TXN-11388,2025-02-28 06:00:00,CUST-5006,52,Male,Home & Kitchen,46.3,4,185.2,0,PayPal,4.2,0
TXN-11389,2025-02-28 07:00:00,CUST-7440,19,Female,Electronics,39.9,4,159.6,10,PayPal,3.4,1
TXN-11390,2025-02-28 08:00:00,CUST-8189,,Female,Fashion,30.03,3,90.09,0,COD,3.4,0
TXN-11391,2025-02-28 09:00:00,CUST-9033,70,Male,Home & Kitchen,84.46,5,422.3,0,Credit Card,4.1,1
TXN-11392,2025-02-28 10:00:00,CUST-2614,41,Male,Beauty,183.95,5,919.75,0,Credit Card,4.3,1
TXN-11393,2025-02-28 11:00:00,CUST-8628,50,Female,Fashion,112.81,3,338.43,10,UPI/NetBanking,3.4,1
TXN-11394,2025-02-28 12:00:00,CUST-1997,66,Female,Beauty,18.51,1,18.51,0,Credit Card,3.4,1
TXN-11395,2025-02-28 13:00:00,CUST-6254,22,Male,Beauty,276.9,5,1384.5,20,Debit Card,,0
TXN-11396,2025-02-28 14:00:00,CUST-3743,64,Female,Home & Kitchen,107.71,1,107.71,5,UPI/NetBanking,3.2,1
TXN-11397,2025-02-28 15:00:00,CUST-4159,70,Male,Electronics,60.66,4,242.64,0,PayPal,3.9,0
TXN-11398,2025-02-28 16:00:00,CUST-3472,25,Male,Electronics,113.67,4,454.68,5,PayPal,4.0,0
TXN-11399,2025-02-28 17:00:00,CUST-2462,42,Male,Electronics,31.94,1,31.94,10,Credit Card,3.6,1
TXN-11400,2025-02-28 18:00:00,CUST-8170,30,Female,Home & Kitchen,35.48,3,106.44,10,UPI/NetBanking,5.0,1
TXN-11401,2025-02-28 19:00:00,CUST-3930,60,Female,Beauty,24.3,3,72.9,0,Credit Card,,1
TXN-11402,2025-02-28 20:00:00,CUST-7468,26,Female,Beauty,88.02,3,264.06,25,Credit Card,5.0,1
TXN-11403,2025-02-28 21:00:00,CUST-7008,40,Female,Beauty,20.81,1,20.81,15,Credit Card,5.0,1
TXN-11404,2025-02-28 22:00:00,CUST-3100,55,Female,Electronics,23.69,4,94.76,0,Credit Card,3.8,0
TXN-11405,2025-02-28 23:00:00,CUST-6028,26,Male,Electronics,256.31,2,512.62,0,COD,4.7,1
TXN-11406,2025-03-01 00:00:00,CUST-6928,48,Male,Fashion,20.29,5,101.45,10,UPI/NetBanking,4.8,1
TXN-11407,2025-03-01 01:00:00,CUST-7755,26,Female,Fashion,261.77,1,261.77,5,Credit Card,4.6,1
TXN-11408,2025-03-01 02:00:00,CUST-1124,63,Female,Electronics,20.14,1,20.14,10,COD,2.6,1
TXN-11409,2025-03-01 03:00:00,CUST-7038,68,Male,Electronics,64.71,3,194.13,5,UPI/NetBanking,4.2,0
TXN-11410,2025-03-01 04:00:00,CUST-8857,26,Female,Electronics,63.41,1,63.41,0,Credit Card,4.3,0
TXN-11411,2025-03-01 05:00:00,CUST-7759,24,Male,Electronics,258.81,4,1035.24,0,UPI/NetBanking,3.8,1
TXN-11412,2025-03-01 06:00:00,CUST-7000,27,Female,Beauty,24.73,3,74.19,15,UPI/NetBanking,4.9,0
TXN-11413,2025-03-01 07:00:00,CUST-8568,39,Male,Electronics,188.57,3,565.71,25,COD,4.4,0
TXN-11414,2025-03-01 08:00:00,CUST-7563,63,Male,Electronics,63.54,3,190.62,10,UPI/NetBanking,3.5,0
TXN-11415,2025-03-01 09:00:00,CUST-1486,53,Male,Electronics,109.51,2,219.02,10,Credit Card,4.5,1
TXN-11416,2025-03-01 10:00:00,CUST-5165,43,Male,Electronics,52.04,1,52.04,10,Debit Card,4.0,1
TXN-11417,2025-03-01 11:00:00,CUST-7602,24,Male,Fashion,90.64,1,90.64,15,Credit Card,4.2,1
TXN-11418,2025-03-01 12:00:00,CUST-3036,20,Male,Home & Kitchen,89.87,5,449.35,15,UPI/NetBanking,3.2,1
TXN-11419,2025-03-01 13:00:00,CUST-5416,38,Male,Sports,20.78,2,41.56,0,UPI/NetBanking,3.8,1
TXN-11420,2025-03-01 14:00:00,CUST-5876,56,Female,Sports,57.71,5,288.55,10,UPI/NetBanking,4.9,1
TXN-11421,2025-03-01 15:00:00,CUST-2970,42,Female,Home & Kitchen,24.15,4,96.6,25,Credit Card,4.5,1
TXN-11422,2025-03-01 16:00:00,CUST-8946,35,Male,Beauty,137.09,4,548.36,0,PayPal,3.7,1
TXN-11423,2025-03-01 17:00:00,CUST-2866,46,Female,Electronics,161.97,3,485.91,0,UPI/NetBanking,3.4,1
TXN-11424,2025-03-01 18:00:00,CUST-1431,21,Female,Beauty,81.11,2,162.22,0,UPI/NetBanking,3.7,1
TXN-11425,2025-03-01 19:00:00,CUST-5251,52,Female,Beauty,37.79,5,188.95,10,UPI/NetBanking,3.3,1
TXN-11426,2025-03-01 20:00:00,CUST-8349,25,Male,Fashion,16.93,5,84.65,10,UPI/NetBanking,4.1,1
TXN-11427,2025-03-01 21:00:00,CUST-2156,43,Female,Fashion,27.65,1,27.65,5,Debit Card,4.1,1
TXN-11428,2025-03-01 22:00:00,CUST-4819,46,Non-Binary,Fashion,244.14,5,1220.7,0,Debit Card,5.0,1
TXN-11429,2025-03-01 23:00:00,CUST-2535,29,Female,Fashion,22.56,5,112.8,5,PayPal,4.4,1
TXN-11430,2025-03-02 00:00:00,CUST-9370,61,Female,Electronics,30.36,4,121.44,10,UPI/NetBanking,4.2,1
TXN-11431,2025-03-02 01:00:00,CUST-8817,21,Male,Home & Kitchen,37.14,1,37.14,0,PayPal,3.3,1
TXN-11432,2025-03-02 02:00:00,CUST-6809,49,Female,Home & Kitchen,31.56,3,94.68,10,Debit Card,4.4,0
TXN-11433,2025-03-02 03:00:00,CUST-8540,69,Female,Home & Kitchen,32.05,1,32.05,20,COD,5.0,0
TXN-11434,2025-03-02 04:00:00,CUST-7165,33,Female,Sports,62.68,3,188.04,5,Credit Card,5.0,0
TXN-11435,2025-03-02 05:00:00,CUST-3332,40,Female,Electronics,99.58,3,298.74,10,Credit Card,4.3,1
TXN-11436,2025-03-02 06:00:00,CUST-4637,43,Female,Fashion,95.93,4,383.72,0,Credit Card,5.0,1
TXN-11437,2025-03-02 07:00:00,CUST-2116,57,Female,Electronics,21.52,1,21.52,10,PayPal,4.1,0
TXN-11438,2025-03-02 08:00:00,CUST-3674,31,Female,Electronics,35.4,4,141.6,20,Credit Card,4.7,1
TXN-11439,2025-03-02 09:00:00,CUST-2546,67,Female,Electronics,30.39,3,91.17,15,UPI/NetBanking,4.3,1
TXN-11440,2025-03-02 10:00:00,CUST-8027,20,Female,Home & Kitchen,42.17,5,210.85,5,Debit Card,4.1,1
TXN-11441,2025-03-02 11:00:00,CUST-2070,26,Female,Home & Kitchen,87.38,5,436.9,10,UPI/NetBanking,2.7,1
TXN-11442,2025-03-02 12:00:00,CUST-7565,53,Male,Electronics,64.72,4,258.88,10,COD,4.7,1
TXN-11443,2025-03-02 13:00:00,CUST-7169,52,Male,Home & Kitchen,96.67,2,193.34,10,UPI/NetBanking,3.4,1
TXN-11444,2025-03-02 14:00:00,CUST-6105,42,Female,Home & Kitchen,186.31,3,558.93,5,Credit Card,4.0,1
TXN-11445,2025-03-02 15:00:00,CUST-3958,61,Female,Sports,39.05,4,156.2,20,Credit Card,3.9,1
TXN-11446,2025-03-02 16:00:00,CUST-7921,21,Male,Home & Kitchen,133.76,5,668.8,15,Credit Card,3.3,0
TXN-11447,2025-03-02 17:00:00,CUST-9432,38,Male,Electronics,71.49,1,71.49,0,PayPal,4.8,1
TXN-11448,2025-03-02 18:00:00,CUST-5894,55,Male,Electronics,230.23,4,920.92,10,Credit Card,4.8,1
TXN-11449,2025-03-02 19:00:00,CUST-7724,68,Male,Electronics,160.85,3,482.55,5,Debit Card,3.5,1
TXN-11450,2025-03-02 20:00:00,CUST-9806,54,Male,Sports,139.19,2,278.38,0,UPI/NetBanking,3.7,1
TXN-11451,2025-03-02 21:00:00,CUST-5228,42,Female,Beauty,32.32,4,129.28,5,Credit Card,4.4,1
TXN-11452,2025-03-02 22:00:00,CUST-6685,21,Male,Sports,62.11,2,124.22,0,Credit Card,4.3,1
TXN-11453,2025-03-02 23:00:00,CUST-8837,48,Male,Electronics,47.28,1,47.28,5,Credit Card,3.4,1
TXN-11454,2025-03-03 00:00:00,CUST-2637,50,Female,Electronics,150.49,4,601.96,25,Credit Card,3.9,1
TXN-11455,2025-03-03 01:00:00,CUST-7489,49,Non-Binary,Electronics,191.49,2,382.98,10,Debit Card,4.1,1
TXN-11456,2025-03-03 02:00:00,CUST-1223,35,Male,Sports,59.64,3,178.92,20,UPI/NetBanking,4.4,0
TXN-11457,2025-03-03 03:00:00,CUST-4340,32,Female,Beauty,50.6,4,202.4,5,UPI/NetBanking,4.5,1
TXN-11458,2025-03-03 04:00:00,CUST-1787,40,Non-Binary,Home & Kitchen,54.07,3,162.21,20,Credit Card,3.7,0
TXN-11459,2025-03-03 05:00:00,CUST-6313,41,Female,Sports,41.56,1,41.56,10,UPI/NetBanking,3.2,0
TXN-11460,2025-03-03 06:00:00,CUST-8654,27,Female,Beauty,21.78,2,43.56,20,Credit Card,3.1,1
TXN-11461,2025-03-03 07:00:00,CUST-9048,57,Female,Sports,65.93,4,263.72,15,Credit Card,4.6,1
TXN-11462,2025-03-03 08:00:00,CUST-3725,19,Male,Beauty,80.8,2,161.6,15,Debit Card,5.0,1
TXN-11463,2025-03-03 09:00:00,CUST-2102,42,Non-Binary,Beauty,40.01,2,80.02,0,UPI/NetBanking,4.3,0
TXN-11464,2025-03-03 10:00:00,CUST-9934,27,Male,Beauty,49.17,2,98.34,20,Credit Card,5.0,1
TXN-11465,2025-03-03 11:00:00,CUST-9432,43,Male,Fashion,76.36,1,76.36,15,Credit Card,3.3,0
TXN-11466,2025-03-03 12:00:00,CUST-6889,45,Male,Fashion,160.5,3,481.5,10,UPI/NetBanking,3.0,0
TXN-11467,2025-03-03 13:00:00,CUST-6251,56,Male,Fashion,289.34,5,1446.7,10,Debit Card,4.6,1
TXN-11468,2025-03-03 14:00:00,CUST-7972,51,Female,Electronics,200.12,5,1000.6,0,COD,3.9,1
TXN-11469,2025-03-03 15:00:00,CUST-5493,61,Male,Fashion,18.15,1,18.15,20,COD,4.0,1
TXN-11470,2025-03-03 16:00:00,CUST-5139,26,Female,Beauty,103.92,5,519.6,5,UPI/NetBanking,4.3,0
TXN-11471,2025-03-03 17:00:00,CUST-9191,70,Male,Beauty,35.05,2,70.1,10,UPI/NetBanking,3.8,1
TXN-11472,2025-03-03 18:00:00,CUST-4474,25,Male,Electronics,32.4,2,64.8,20,Credit Card,3.6,0
TXN-11473,2025-03-03 19:00:00,CUST-1488,58,Female,Beauty,229.21,4,916.84,15,Credit Card,4.7,1
TXN-11474,2025-03-03 20:00:00,CUST-4102,68,Male,Electronics,124.58,5,622.9,0,Credit Card,5.0,1
TXN-11475,2025-03-03 21:00:00,CUST-8906,68,Female,Beauty,102.2,2,204.4,5,UPI/NetBanking,3.9,0
TXN-11476,2025-03-03 22:00:00,CUST-2600,30,Female,Sports,66.91,4,267.64,20,Credit Card,4.1,1
TXN-11477,2025-03-03 23:00:00,CUST-7212,22,Male,Sports,19.01,4,76.04,25,PayPal,4.8,0
TXN-11478,2025-03-04 00:00:00,CUST-1213,43,Female,Electronics,22.69,1,22.69,15,Debit Card,4.2,1
TXN-11479,2025-03-04 01:00:00,CUST-6307,57,Female,Sports,41.62,5,208.1,5,UPI/NetBanking,,1
TXN-11480,2025-03-04 02:00:00,CUST-4189,53,Male,Home & Kitchen,55.35,5,276.75,10,UPI/NetBanking,4.2,1
TXN-11481,2025-03-04 03:00:00,CUST-1252,52,Male,Home & Kitchen,208.79,5,1043.95,0,UPI/NetBanking,3.4,0
TXN-11482,2025-03-04 04:00:00,CUST-1501,55,Male,Fashion,172.86,5,864.3,5,UPI/NetBanking,3.3,0
TXN-11483,2025-03-04 05:00:00,CUST-1364,26,Male,Home & Kitchen,392.74,4,1570.96,15,UPI/NetBanking,4.4,0
TXN-11484,2025-03-04 06:00:00,CUST-2288,18,Female,Sports,87.06,2,174.12,20,PayPal,3.8,1
TXN-11485,2025-03-04 07:00:00,CUST-2929,47,Male,Electronics,132.14,4,528.56,0,UPI/NetBanking,5.0,1
TXN-11486,2025-03-04 08:00:00,CUST-3370,56,Female,Fashion,27.6,3,82.8,0,Credit Card,4.8,0
TXN-11487,2025-03-04 09:00:00,CUST-2219,69,Female,Sports,198.02,3,594.06,0,Credit Card,3.9,1
TXN-11488,2025-03-04 10:00:00,CUST-1743,67,Female,Electronics,88.33,2,176.66,15,UPI/NetBanking,4.7,1
TXN-11489,2025-03-04 11:00:00,CUST-1295,21,Male,Fashion,235.56,3,706.68,5,COD,4.3,1
TXN-11490,2025-03-04 12:00:00,CUST-8700,50,Male,Home & Kitchen,48.8,3,146.4,0,Credit Card,4.6,1
TXN-11491,2025-03-04 13:00:00,CUST-9465,62,Male,Fashion,23.02,4,92.08,0,COD,5.0,0
TXN-11492,2025-03-04 14:00:00,CUST-2079,40,Female,Home & Kitchen,133.88,1,133.88,0,UPI/NetBanking,3.7,1
TXN-11493,2025-03-04 15:00:00,CUST-8599,24,Non-Binary,Home & Kitchen,47.16,4,188.64,0,Debit Card,4.4,1
TXN-11494,2025-03-04 16:00:00,CUST-1872,26,Male,Electronics,21.25,4,85.0,10,PayPal,,1
TXN-11495,2025-03-04 17:00:00,CUST-2419,54,Female,Home & Kitchen,48.69,3,146.07,0,UPI/NetBanking,5.0,1
TXN-11496,2025-03-04 18:00:00,CUST-7769,54,Male,Beauty,50.92,5,254.6,0,COD,3.2,1
TXN-11497,2025-03-04 19:00:00,CUST-9432,48,Male,Fashion,80.71,2,161.42,20,PayPal,4.8,0
TXN-11498,2025-03-04 20:00:00,CUST-1743,67,Female,Home & Kitchen,36.31,2,72.62,0,Debit Card,5.0,0
TXN-11499,2025-03-04 21:00:00,CUST-5194,70,Male,Beauty,28.95,5,144.75,0,Debit Card,3.4,1
